#CharaInitParam=CHARACTER_INIT_PARAM
ID,Name,BaseRec_mp,BaseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armor,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory1,equip_Accessory2,equip_Accessory3,equip_Accessory4,equip_Accessory5,Equip_Skill_01,Equip_Skill_02,Equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,Item_01,Item_02,Item_03,Item_04,Item_05,Item_06,Item_07,Item_08,Item_09,Item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLvl,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,BodyScaleAbdomen,BodyScaleArm,BodyScaleLeg,gestureid0,gestureid1,gestureid2,gestureid3,gestureid4,gestureid5,gestureid6,npcPlayerType,npcPlayerDrawType,NpcPlayerSex,vowType,VoiceType,pad1,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armor_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,SecondaryItem_01,SecondaryItem_02,SecondaryItem_03,SecondaryItem_04,SecondaryItem_05,SecondaryItem_06,SecondaryItem_07,SecondaryItem_08,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,secondaryItemNum_07,secondaryItemNum_08,pad2
1015185,,0,0,0,10000000,13460010,-1,21280000,13460010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015188,,0,0,0,10000000,14010010,-1,21280000,14010010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015189,,0,0,0,10000000,14020010,-1,21280000,14020010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015190,,0,0,0,10000000,14060010,-1,21280000,14060010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015191,,0,0,0,10000000,14070010,-1,21280000,14070010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015192,,0,0,0,10000000,14120010,-1,21280000,14120010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015193,,0,0,0,10000000,14130010,-1,21280000,14130010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015194,,0,0,0,10000000,14150010,-1,21280000,14150010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015195,,0,0,0,10000000,13600010,-1,21280000,13600010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015196,,0,0,0,10000000,14140010,-1,21280000,14140010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015197,,0,0,0,10000000,14040010,-1,21280000,14040010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015198,,0,0,0,10000000,14050010,-1,21280000,14050010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015199,,0,0,0,10000000,14090010,-1,21280000,14090010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015200,,0,0,0,10000000,14100010,-1,21280000,14100010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015201,,0,0,0,10000000,14110010,-1,21280000,14110010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015202,,0,0,0,10000000,14170010,-1,21280000,14170010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015203,,0,0,0,10000000,23000010,-1,21280000,23000010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015204,,0,0,0,10000000,20000010,20000110,21280000,20000010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20000210,20000610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015205,,0,0,0,10000000,20010010,20010110,21280000,20010010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20010210,20010610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015206,,0,0,0,10000000,20070010,20070110,21280000,20070010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20070210,20070610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015207,,0,0,0,10000000,20080010,20080110,21280000,20080010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20080210,20080610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015208,,0,0,0,10000000,20130010,20130110,21280000,20130010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20130210,20130610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015209,,0,0,0,10000000,20160010,20160110,21280000,20160010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20160210,20160610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015210,,0,0,0,10000000,20170010,20170110,21280000,20170010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20170210,20170610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015211,,0,0,0,10000000,20180010,20180110,21280000,20180010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20180210,20180610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015212,,0,0,0,10000000,20190010,20190110,21280000,20190010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20190210,20190610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015213,,0,0,0,10000000,20200010,20200110,21280000,20200010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20200210,20200610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015214,,0,0,0,10000000,20210010,20210110,21280000,20210010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20210210,20210610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015215,,0,0,0,10000000,20220010,20220110,21280000,20220010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20220210,20220610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015216,,0,0,0,10000000,20230010,20230110,21280000,20230010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20230210,20230610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015217,,0,0,0,10000000,20240010,20240110,21280000,20240010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20240210,20240610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015218,,0,0,0,10000000,20250010,20250110,21280000,20250010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20250210,20250610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015219,,0,0,0,10000000,20260010,20260110,21280000,20260010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20260210,20260610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015220,,0,0,0,10000000,20270010,20270110,21280000,20270010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20270210,20270610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015221,,0,0,0,10000000,20280010,-1,21280000,20280010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015222,,0,0,0,10000000,20290010,20290110,21280000,20290010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20290210,20290610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015223,,0,0,0,10000000,20030010,20030110,21280000,20030010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20030210,20030610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015224,,0,0,0,10000000,20040010,20040110,21280000,20040010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20040210,20040610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015225,,0,0,0,10000000,20110010,20110110,21280000,20110010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20110210,20110610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015226,,0,0,0,10000000,20120010,20120110,21280000,20120010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,20120210,20120610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015227,,0,0,0,10000000,21010010,21010110,21280000,21010010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,21010210,21010610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015228,,0,0,0,10000000,21040010,21040110,21280000,21040010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,21040210,21040610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1015229,,0,0,0,10000000,21060010,21060110,21280000,21060010,72000000,72001000,72002000,72003000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,1300000,1374000,1375000,3500000,3550000,-1,-1,165,290,310,292,294,330,341,271,272,240,9000,0,0,0,0,99,99,99,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,21060210,21060610,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
