#EquipParamGoods=EQUIP_PARAM_GOODS_ST
ID,Name,refId1,sfxVariationId,weight,fragmentNum,sellValue,replaceItemId,behaviorId,sortId,qwcId,yesNoDialogMessageId,magicId,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,goodsCategory,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,vowType0,vowType1,vowType2,vowType3,vowType4,vowType5,vowType6,vowType7,vowType8,vowType9,vowType10,vowType11,vowType12,vowType13,vowType14,vowType15,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDrop,isDeposit,isDisableHand,isTravelItem,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMutliDropShare,disableUseAtColiseum,disableUseAtOutofColiseum,useBulletMaxNum,useHpCureMaxNum,isAutoReplenish,canMultiUse,isGuestDrop,isEnchantLeftHand,isApplySpecialEffect,Unk1,Unk2,Unk3,refId2,reinforceParamWeapon,VagrantItemLotId,VagrantBonusEneDropItemLotId,vagrantItemeneDropItemLotId,refVirtualWepId,replaceItemId_BySpEffect,replaceTriggerSpEffectId,isLoadOfCinder,isPlayRegion1,isLadder,isMultiPlay,useSelected,Unk4,isPlayRegion2,isNetPenalized,SuppleItemType,menuAdhocType,drop [ON_OFF],maxRepNum,invadeType,pad1,shopId,fpConsume,useLimitCategory2,pad2
1372000,Farron Hail,-1,-1,0,0,300,0,-1,110700,-1,0,0,4059,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
1373000,Crystal Hail,-1,-1,0,0,500,0,-1,111000,-1,0,0,4060,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1374000,Soul Greatsword,-1,-1,0,0,100,0,-1,111500,-1,0,0,4061,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
1375000,Farron Flashsword,-1,-1,0,0,100,0,-1,111600,-1,0,0,4102,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
1376000,Old Moonlight,-1,-1,0,0,500,0,-1,111650,-1,0,0,4144,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
1603000,Affinity,-1,-1,0,0,500,0,-1,113300,-1,0,0,4106,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,15000,0,0,-
1604000,Great Soul Dregs,-1,-1,0,0,500,0,-1,113250,-1,0,0,4145,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
1613000,Dark Edge,-1,-1,0,0,500,0,-1,113400,-1,0,0,4126,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,8000,0,0,-
1620000,Soul Stream,-1,-1,0,0,1000,0,-1,111400,-1,0,0,4104,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1651000,Twisted Wall of Light,-1,-1,0,0,200,0,-1,113000,-1,0,0,4115,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,6000,0,0,-
1740000,Pestilent Mist,-1,-1,0,0,100,0,-1,112400,-1,0,0,4125,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
1741000,Snap Freeze,-1,-1,0,0,800,0,-1,112450,-1,0,0,4136,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
2400000,Fireball,-1,-1,0,0,100,0,-1,120100,-1,0,0,4021,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
2402000,Fire Orb,-1,-1,0,0,150,0,-1,120200,-1,0,0,4023,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
2403000,Firestorm,-1,-1,0,0,500,0,-1,120800,-1,0,0,4024,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,15000,0,0,-
2405000,Fire Surge,-1,-1,0,0,100,0,-1,120600,-1,0,0,4088,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
2407000,Black Serpent,-1,-1,0,0,500,0,-1,122700,-1,0,0,4100,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2411000,Great Combustion,-1,-1,0,0,100,0,-1,121000,-1,0,0,4028,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
2420000,Poison Mist,-1,-1,0,0,150,0,-1,121300,-1,0,0,4029,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
2421000,Toxic Mist,-1,-1,0,0,300,0,-1,121400,-1,0,0,4030,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2422000,Acid Surge,-1,-1,0,0,200,0,-1,121500,-1,0,0,4094,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,6000,0,0,-
2430000,Iron Flesh,-1,-1,0,0,100,0,-1,121800,-1,0,0,4031,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2431000,Flash Sweat,-1,-1,0,0,100,0,-1,121600,-1,0,0,4032,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1500,0,0,-
2435000,Carthus Flame Arc,-1,-1,0,0,200,0,-1,122100,-1,0,0,4033,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
2436000,Rapport,-1,-1,0,0,500,0,-1,122300,-1,0,0,4096,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,7000,0,0,-
2440000,Power Within,-1,-1,0,0,300,0,-1,121900,-1,0,0,4095,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2450000,Great Chaos Fire Orb,-1,-1,0,0,300,0,-1,120400,-1,0,0,4054,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
2451000,Chaos Storm,-1,-1,0,0,300,0,-1,120900,-1,0,0,4087,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,12000,0,0,-
2452000,Fire Whip,-1,-1,0,0,500,0,-1,120700,-1,0,0,4089,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
2453000,Black Flame,-1,-1,0,0,700,0,-1,122500,-1,0,0,4097,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
2455000,Profaned Flame,-1,-1,0,0,500,0,-1,121200,-1,0,0,4091,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2456000,Chaos Bed Vestiges,-1,-1,0,0,500,0,-1,120500,-1,0,0,4092,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2457000,Floating Chaos,-1,-1,0,0,800,0,-1,120550,-1,0,0,4137,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2458000,Flame Fan,-1,-1,0,0,500,0,-1,121050,-1,0,0,4146,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
2470000,Warmth,-1,-1,0,0,600,0,-1,122200,-1,0,0,4098,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2562000,Profuse Sweat,-1,-1,0,0,150,0,-1,121700,-1,0,0,4084,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
2610000,Black Fire Orb,-1,-1,0,0,700,0,-1,122600,-1,0,0,4108,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
2620000,Bursting Fireball,-1,-1,0,0,150,0,-1,120300,-1,0,0,4110,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
2630000,Boulder Heave,-1,-1,0,0,800,0,-1,122400,-1,0,0,4113,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2640000,Sacred Flame,-1,-1,0,0,1000,0,-1,121100,-1,0,0,4114,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
2650000,Carthus Beacon,-1,-1,0,0,200,0,-1,122000,-1,0,0,4116,0,-1,11,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,8000,0,0,-
2660000,Seething Chaos,-1,-1,0,0,500,0,-1,121260,-1,0,0,4147,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
3490000,Heal Aid,-1,-1,0,0,100,0,-1,130100,-1,0,0,4132,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,500,0,0,-
3500000,Heal,-1,-1,0,0,150,0,-1,130200,-1,0,0,4034,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
3501000,Med Heal,-1,-1,0,0,300,0,-1,130300,-1,0,0,4069,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3500,0,0,-
3502000,Great Heal,-1,-1,0,0,100,0,-1,130400,-1,0,0,4035,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
3503000,Soothing Sunlight,-1,-1,0,0,500,0,-1,130500,-1,0,0,4036,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
3504000,Replenishment,-1,-1,0,0,100,0,-1,130600,-1,0,0,4037,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
3505000,Bountiful Sunlight,-1,-1,0,0,300,0,-1,130800,-1,0,0,4038,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
3507000,Bountiful Light,-1,-1,0,0,500,0,-1,130700,-1,0,0,4071,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
3508000,Caressing Tears,-1,-1,0,0,100,0,-1,130900,-1,0,0,4072,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1500,0,0,-
3509000,Lightning Arrow,-1,-1,0,0,500,0,-1,131670,-1,0,0,4148,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
3520000,Tears of Denial,-1,-1,0,0,300,0,-1,131000,-1,0,0,4052,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
3521000,Homeward,-1,-1,0,0,100,0,-1,131100,-1,0,0,4039,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
3530000,Force,-1,-1,0,0,300,0,-1,131400,-1,0,0,4040,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
3531000,Wrath of the Gods,-1,-1,0,0,1000,0,-1,131600,-1,0,0,4041,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
3532000,Emit Force,-1,-1,0,0,300,0,-1,131500,-1,0,0,4042,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
3540000,Seek Guidance,-1,-1,0,0,100,0,-1,131200,-1,0,0,4043,0,-1,12,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
