#SpEffectVfxParam=SP_EFFECT_VFX_PARAM_ST
ID,Name,midstSfxId,midstSeId,InitSfxId,InitSeId,finishSfxId,finishSeId,camouflageBeginDist,camouflageEndDist,transformProtectorId,midstDmyId,initDmyId,finishDmyId,effectType,soulParamIdForWepEnchant1,playCategory,playPriority,existEffectForLarge,existEffectForSoul,existInvisibleAtCamouflage,useCamouflage,invisibleAtFriendCamouflage,addMapAreaBlockOffset,halfCamouflage,isFullBodyProtectorId,isInvisibleWeapon,isSilence,isGauntletProtectorId,Unk1,Unk2,Unk3,Unk4,Unk5,DecalId0,DecalId1,soulParamIdForWepEnchant2,SpEffectSp0,SpEffectSp1,bodyProtectorType,SpSfxId0,SpSfxId1,SpSfxId2,SpSfxId3,SpSfxId4,SpSfxId5,SpSfxId6,SpSfxId7,SpSfxId8,SpSfxId9,SpSfxId10,SpSfxId11,SpSfxId12,SpSfxId13,SpSfxId14,SpSfxId15,Unk10,PhantomType,CamouflageGhost,Unk12,PhantomParamId,EmissiveIntensityScale [ArmorGlow],Unk13,bodyProtectorVal,Unk14,CinderIntensityScale [Ember Effect Glow],pad1
50083,,630803,-1,-1,-1,-1,-1,-1,-1,-1,803,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50084,,630804,-1,-1,-1,-1,-1,-1,-1,-1,804,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50085,,630805,-1,-1,-1,-1,-1,-1,-1,-1,805,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50090,Ash Daemon _ Weapon Smoke (resident SFX) -- 灰のデーモン_武器の煙（常駐ＳＦＸ）,630500,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50091,Ash Daemon _ Full Body smoke (resident SFX) -- 灰のデーモン_全身煙（常駐ＳＦＸ）,630501,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50092,Ash Daemon _ Joint 1 (Resident SFX) -- 灰のデーモン_関節１（常駐ＳＦＸ）,630502,-1,-1,-1,-1,-1,-1,-1,-1,201,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50093,Ash Daemon _ Joint 2 (Resident SFX) -- 灰のデーモン_関節２（常駐ＳＦＸ）,630502,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50094,Ash Daemon _ Joint 3 (Resident SFX) -- 灰のデーモン_関節３（常駐ＳＦＸ）,630502,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50095,Ash Daemon _ Joint 4 (Resident SFX) -- 灰のデーモン_関節４（常駐ＳＦＸ）,630502,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50096,Ash Daemon _ Strain 1 (resident SFX) -- 灰のデーモン_歪み１（常駐ＳＦＸ）,630503,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50097,Ash Daemon _ Strain 2 (resident SFX) -- 灰のデーモン_歪み２（常駐ＳＦＸ）,630503,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50098,Ash Daemon _ Strain 3 (resident SFX) -- 灰のデーモン_歪み３（常駐ＳＦＸ）,630503,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50099,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50100,,630524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50101,,630580,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50102,,630581,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50103,,630582,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50104,,630583,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50105,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.3,0.3,-1,0,-1,-
50106,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.7,0.3,-1,0,-1,-
50107,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.15,0.3,-1,0,-1,-
50110,Dead soldier Hand-held lantern resident SFX -- 亡者兵士　手持ちランタン常駐ＳＦＸ,611000,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50111,,614443,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50120,Dead soldier: Segunda State resident SFX -- 亡者兵士：グンダ状態　常駐ＳＦＸ,610905,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50121,Dead soldier: Segunda State resident SFX -- 亡者兵士：グンダ状態　常駐ＳＦＸ,610906,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50122,Dead soldier: Segunda State resident SFX -- 亡者兵士：グンダ状態　常駐ＳＦＸ,610906,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50123,Dead soldier: Segunda State resident SFX -- 亡者兵士：グンダ状態　常駐ＳＦＸ,610906,-1,-1,-1,-1,-1,-1,-1,-1,61,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50124,Dead soldier: Segunda State resident SFX -- 亡者兵士：グンダ状態　常駐ＳＦＸ,610906,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50125,Dead Soldier: Segunda status (Resident SFX) -- 亡者兵士：グンダ状態　両目（常駐ＳＦＸ）,612800,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50130,Dead soldier Waist Lantern resident SFX -- 亡者兵士　腰ランタン常駐ＳＦＸ,611001,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50150,New Ojo Knight: Red Eye (resident SFX) -- 新王城騎士：赤目（常駐ＳＦＸ）,612800,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50151,,612812,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50152,,612813,-1,-1,-1,-1,-1,-1,-1,-1,310,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50153,,612814,-1,-1,-1,-1,-1,-1,-1,-1,320,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50154,,612822,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50155,,612823,-1,-1,-1,-1,-1,-1,-1,-1,310,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50156,,612824,-1,-1,-1,-1,-1,-1,-1,-1,320,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50160,,613600,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50200,Dark Knight Beast _ Head (resident SFX) -- ダークナイトビースト_頭（常駐SFX）,613101,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50201,Dark Knight Beast _ Torso (resident SFX) -- ダークナイトビースト_胴（常駐SFX）,613100,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50202,Dark Knight Beast _ left arm (resident SFX) -- ダークナイトビースト_左腕（常駐SFX）,613100,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50203,Dark Knight Beast _ right arm (resident SFX) -- ダークナイトビースト_右腕（常駐SFX）,613100,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50204,Dark Knight Beast _ right foot (resident SFX) -- ダークナイトビースト_右足（常駐SFX）,613100,-1,-1,-1,-1,-1,-1,-1,-1,135,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50205,Dark Knight Beast _ Left foot (resident SFX) -- ダークナイトビースト_左足（常駐SFX）,613100,-1,-1,-1,-1,-1,-1,-1,-1,136,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50206,Dark Knight Beast _ Weapons (resident SFX) -- ダークナイトビースト_武器（常駐SFX）,613105,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50207,Dark Knight Beast Eyes (resident SFX) -- ダークナイトビースト_目（常駐SFX）,613120,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50210,Tracker _ Body Chill (resident SFX) -- 追跡者_体の冷気（常駐SFX）,652702,-1,-1,-1,-1,-1,-1,-1,-1,91,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50211,Tracker _ Flaming Sword (resident SFX) -- 追跡者_炎の剣（常駐SFX）,652700,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50212,Tracker _ The Sword of the Eclipse (cold) (resident SFX) -- 追跡者_蝕（冷気）の剣（常駐SFX）,652701,-1,-1,-1,-1,-1,-1,-1,-1,311,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50220,Cardinal _ Curse (resident SFX) -- 枢機卿団_呪詛（常駐SFX）,651490,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50221,Cardinals _ Range Regen (Effect SFX) -- 枢機卿団_範囲リジェネ（効果SFX）,525042,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50222,Cardinals _ Range Scrut (Effect SFX) -- 枢機卿団_範囲スクルト（効果SFX）,523302,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50223,Cardinal _ Eye Light (resident SFX) -- 枢機卿団_目光（常駐SFX）,652200,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50224,Cardinal _ Aura (resident SFX) -- 枢機卿団_オーラ（常駐SFX）,652210,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50225,,652262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50226,,652201,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50227,,652202,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50228,,652283,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50230,Moonlight Witch (resident SFX) -- 月光の魔女（常駐ＳＦＸ）,652400,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50240,New Shing (resident SFX) -- 新獄吏（常駐ＳＦＸ）,622300,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50241,,622301,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50242,,622305,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50243,,622306,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50244,,622302,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50245,,622343,-1,622342,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50246,,622344,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50247,,-1,-1,622307,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50248,,24027,-1,-1,-1,-1,-1,0.1,0.1,-1,6,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50250,Full Armor Beast _ Whole body chill (before HU) -- フルアーマー獣_全身冷気（HU前）,622400,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50251,Full Armor Beast _ weapon cold (before HU) -- フルアーマー獣_武器冷気（HU前）,622402,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
